"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2241346","326600","1007","3.38","1","1","","","","",""
"2241347","326600","1004","3.25","1","1","","","","",""
"2241348","326601","1166","0.086","1","1","","","","",""
"2241349","326602","1079","3.6","1","1","","","","",""
"2241350","326603","1165","0.12","1","1","","","","",""
"2241351","326604","1175","0.07","1","1","","","","",""
"2241352","326618","1128","0.04","1","1","","","","",""
"2241353","326618","1127","0.11","1","1","","","","",""
"2241354","326618","1109","0.43","1","1","","","","",""
"2241355","326618","1126","2.01","1","1","","","","",""
"2241356","326618","1125","0","1","1","","","","",""
"2241357","326618","1129","0","1","1","","","","",""
"2241358","326618","1130","0","1","1","","","","",""
"2241359","326618","1131","0","1","1","","","","",""
"2241360","326619","1167","0.53","1","1","","","","",""
"2241361","326620","1170","0.3","1","1","","","","",""
"2241362","326621","1175","0.05","1","1","","","","",""
"2241363","326622","1303","0","1","1","","","","",""
"2241364","326622","1311","0","1","1","","","","",""
"2241365","326622","1321","0","1","1","","","","",""
"2241366","326622","1406","0","1","1","","","","",""
"2241367","326622","1306","0.007","1","1","","","","",""
"2241368","326622","1314","0.009","1","1","","","","",""
"2241369","326622","1304","0.011","1","1","","","","",""
"2241370","326622","1405","0.03","1","1","","","","",""
"2241371","326622","1316","0.424","1","1","","","","",""
"2241372","326622","1404","0.454","1","1","","","","",""
"2241373","326622","1315","0.904","1","1","","","","",""
"2241374","326622","1277","0.335","1","1","","","","",""
"2241375","326622","1262","0","1","1","","","","",""
"2241376","326622","1335","0","1","1","","","","",""
"2241377","326622","1333","0","1","1","","","","",""
"2241378","326622","1323","0","1","1","","","","",""
"2241379","326622","1276","0","1","1","","","","",""
"2241380","326622","1271","0","1","1","","","","",""
"2241381","326622","1278","0","1","1","","","","",""
"2241382","326622","1305","0","1","1","","","","",""
"2241383","326622","1280","0","1","1","","","","",""
"2241384","326622","1272","0","1","1","","","","",""
"2241385","326622","1259","0","1","1","","","","",""
"2241386","326622","1260","0","1","1","","","","",""
"2241387","326622","1261","0","1","1","","","","",""
"2241388","326622","1299","0.001","1","1","","","","",""
"2241389","326622","1263","0.002","1","1","","","","",""
"2241390","326622","1300","0.002","1","1","","","","",""
"2241391","326622","1264","0.005","1","1","","","","",""
"2241392","326622","1301","0.01","1","1","","","","",""
"2241393","326622","1334","0.011","1","1","","","","",""
"2241394","326622","1313","0.012","1","1","","","","",""
"2241395","326622","1273","0.019","1","1","","","","",""
"2241396","326622","1267","0.023","1","1","","","","",""
"2241397","326622","1266","0.052","1","1","","","","",""
"2241398","326622","1312","0.082","1","1","","","","",""
"2241399","326622","1265","0.146","1","1","","","","",""
"2241400","326622","1317","1.25","1","1","","","","",""
"2241401","326623","1002","0.72","1","1","","","","",""
"2241402","326623","1007","3.62","1","1","","","","",""
"2241403","326623","1004","3.97","1","1","","","","",""
"2241404","326623","1051","83.5","1","1","","","","",""
"2241405","326624","1009","0.6","1","1","","","","",""
"2241406","326625","1185","1.7","1","1","","","","",""
"2241407","326625","1184","0","1","1","","","","",""
"2241408","326626","1013","0","1","1","","","","",""
"2241409","326626","1014","0","1","1","","","","",""
"2241410","326626","1012","0.25","1","1","","","","",""
"2241411","326626","1010","0.48","1","1","","","","",""
"2241412","326626","1011","0.58","1","1","","","","",""
"2241413","326626","1075","0.94","1","1","","","","",""
"2241414","326627","1165","0.315","1","1","","","","",""
"2241415","326628","1166","0.03","1","1","","","","",""
"2241416","326629","1228","0","1","1","","","","",""
"2241417","326629","1210","0.01","1","1","","","","",""
"2241418","326629","1216","0.07","1","1","","","","",""
"2241419","326629","1215","0.07","1","1","","","","",""
"2241420","326629","1221","0.12","1","1","","","","",""
"2241421","326629","1218","0.14","1","1","","","","",""
"2241422","326629","1212","0.15","1","1","","","","",""
"2241423","326629","1217","0.16","1","1","","","","",""
"2241424","326629","1222","0.17","1","1","","","","",""
"2241425","326629","1211","0.18","1","1","","","","",""
"2241426","326629","1219","0.19","1","1","","","","",""
"2241427","326629","1227","0.22","1","1","","","","",""
"2241428","326629","1225","0.23","1","1","","","","",""
"2241429","326629","1220","0.25","1","1","","","","",""
"2241430","326629","1214","0.27","1","1","","","","",""
"2241431","326629","1213","0.3","1","1","","","","",""
"2241432","326629","1226","0.34","1","1","","","","",""
"2241433","326629","1223","0.45","1","1","","","","",""
"2241434","326629","1224","0.73","1","1","","","","",""
"2241435","326630","1082","0.8","1","1","","","","",""
"2241436","326630","1084","2.1","1","1","","","","",""
"2241437","326631","1162","0.7","1","1","","","","",""
"2241438","326632","1107","11","1","1","","","","",""
"2241439","326632","1120","56","1","1","","","","",""
"2241440","326632","1122","0","1","1","","","","",""
"2241441","326632","1108","0","1","1","","","","",""
"2241442","326633","1087","64","1","1","","","","",""
"2241443","326633","1098","0.092","1","1","","","","",""
"2241444","326633","1090","44.5","1","1","","","","",""
"2241445","326633","1089","1.58","1","1","","","","",""
"2241446","326633","1101","0.344","1","1","","","","",""
"2241447","326633","1091","101","1","1","","","","",""
"2241448","326633","1092","142","1","1","","","","",""
"2241449","326633","1093","1080","1","1","","","","",""
"2241450","326633","1095","0.6","1","1","","","","",""
"2241451","326634","1177","7","1","1","","","","",""
"2241452","326635","1103","31","1","1","","","","",""
"2241453","326649","1125","0.02","1","1","","","","",""
"2241454","326649","1128","0.05","1","1","","","","",""
"2241455","326649","1127","0.11","1","1","","","","",""
"2241456","326649","1109","0.41","1","1","","","","",""
"2241457","326649","1126","2.15","1","1","","","","",""
"2241458","326649","1129","0","1","1","","","","",""
"2241459","326649","1130","0","1","1","","","","",""
"2241460","326649","1131","0","1","1","","","","",""
"2241461","326650","1167","0.53","1","1","","","","",""
"2241462","326651","1170","0.29","1","1","","","","",""
"2241463","326652","1175","0.08","1","1","","","","",""
"2241464","326653","1303","0","1","1","","","","",""
"2241465","326653","1311","0","1","1","","","","",""
"2241466","326653","1321","0","1","1","","","","",""
"2241467","326653","1406","0","1","1","","","","",""
"2241468","326653","1304","0.004","1","1","","","","",""
"2241469","326653","1306","0.009","1","1","","","","",""
"2241470","326653","1314","0.01","1","1","","","","",""
"2241471","326653","1405","0.03","1","1","","","","",""
"2241472","326653","1316","0.453","1","1","","","","",""
"2241473","326653","1404","0.47","1","1","","","","",""
"2241474","326653","1315","0.958","1","1","","","","",""
"2241475","326653","1277","0.348","1","1","","","","",""
"2241476","326653","1262","0","1","1","","","","",""
"2241477","326653","1335","0","1","1","","","","",""
"2241478","326653","1333","0","1","1","","","","",""
"2241479","326653","1323","0","1","1","","","","",""
"2241480","326653","1276","0","1","1","","","","",""
"2241481","326653","1271","0","1","1","","","","",""
"2241482","326653","1278","0","1","1","","","","",""
"2241483","326653","1305","0","1","1","","","","",""
"2241484","326653","1280","0","1","1","","","","",""
"2241485","326653","1272","0","1","1","","","","",""
"2241486","326653","1259","0","1","1","","","","",""
"2241487","326653","1260","0","1","1","","","","",""
"2241488","326653","1261","0","1","1","","","","",""
"2241489","326653","1263","0.002","1","1","","","","",""
"2241490","326653","1299","0.002","1","1","","","","",""
"2241491","326653","1300","0.002","1","1","","","","",""
"2241492","326653","1264","0.004","1","1","","","","",""
"2241493","326653","1334","0.01","1","1","","","","",""
"2241494","326653","1301","0.01","1","1","","","","",""
"2241495","326653","1313","0.012","1","1","","","","",""
"2241496","326653","1273","0.019","1","1","","","","",""
"2241497","326653","1267","0.023","1","1","","","","",""
"2241498","326653","1266","0.045","1","1","","","","",""
"2241499","326653","1312","0.086","1","1","","","","",""
"2241500","326653","1265","0.142","1","1","","","","",""
"2241501","326653","1317","1.28","1","1","","","","",""
"2241502","326654","1002","0.78","1","1","","","","",""
"2241503","326654","1007","3.94","1","1","","","","",""
"2241504","326654","1004","4.11","1","1","","","","",""
"2241505","326654","1051","82.4","1","1","","","","",""
"2241506","326655","1009","0.6","1","1","","","","",""
"2241507","326656","1185","1.6","1","1","","","","",""
"2241508","326656","1184","0","1","1","","","","",""
"2241509","326657","1013","0","1","1","","","","",""
"2241510","326657","1014","0","1","1","","","","",""
"2241511","326657","1010","0.07","1","1","","","","",""
"2241512","326657","1012","0.34","1","1","","","","",""
"2241513","326657","1011","0.56","1","1","","","","",""
"2241514","326657","1075","1.1","1","1","","","","",""
"2241515","326658","1165","0.449","1","1","","","","",""
"2241516","326659","1166","0.03","1","1","","","","",""
"2241517","326660","1228","0","1","1","","","","",""
"2241518","326660","1210","0.01","1","1","","","","",""
"2241519","326660","1215","0.1","1","1","","","","",""
"2241520","326660","1216","0.12","1","1","","","","",""
"2241521","326660","1221","0.14","1","1","","","","",""
"2241522","326660","1218","0.15","1","1","","","","",""
"2241523","326660","1212","0.17","1","1","","","","",""
"2241524","326660","1222","0.19","1","1","","","","",""
"2241525","326660","1217","0.19","1","1","","","","",""
"2241526","326660","1211","0.19","1","1","","","","",""
"2241527","326660","1219","0.22","1","1","","","","",""
"2241528","326660","1227","0.23","1","1","","","","",""
"2241529","326660","1225","0.27","1","1","","","","",""
"2241530","326660","1220","0.3","1","1","","","","",""
"2241531","326660","1214","0.32","1","1","","","","",""
"2241532","326660","1213","0.34","1","1","","","","",""
"2241533","326660","1223","0.42","1","1","","","","",""
"2241534","326660","1226","0.57","1","1","","","","",""
"2241535","326660","1224","0.86","1","1","","","","",""
"2241536","326661","1082","0.6","1","1","","","","",""
"2241537","326661","1084","2.2","1","1","","","","",""
"2241538","326662","1162","0.7","1","1","","","","",""
"2241539","326663","1107","11","1","1","","","","",""
"2241540","326663","1120","11","1","1","","","","",""
"2241541","326663","1122","0","1","1","","","","",""
"2241542","326663","1108","0","1","1","","","","",""
"2241543","326664","1087","64","1","1","","","","",""
"2241544","326664","1098","0.092","1","1","","","","",""
"2241545","326664","1090","47.7","1","1","","","","",""
"2241546","326664","1089","1.79","1","1","","","","",""
"2241547","326664","1101","0.453","1","1","","","","",""
"2241548","326664","1091","111","1","1","","","","",""
"2241549","326664","1092","141","1","1","","","","",""
"2241550","326664","1093","1180","1","1","","","","",""
"2241551","326664","1095","0.69","1","1","","","","",""
"2241552","326665","1177","7","1","1","","","","",""
"2241553","326666","1103","35","1","1","","","","",""
"2241554","326680","1125","0.02","1","1","","","","",""
"2241555","326680","1128","0.1","1","1","","","","",""
"2241556","326680","1127","0.11","1","1","","","","",""
"2241557","326680","1109","0.3","1","1","","","","",""
"2241558","326680","1126","2.11","1","1","","","","",""
"2241559","326680","1129","0","1","1","","","","",""
"2241560","326680","1130","0","1","1","","","","",""
"2241561","326680","1131","0","1","1","","","","",""
"2241562","326681","1167","0.51","1","1","","","","",""
"2241563","326682","1170","0.31","1","1","","","","",""
"2241564","326683","1175","0.06","1","1","","","","",""
"2241565","326684","1303","0","1","1","","","","",""
"2241566","326684","1321","0","1","1","","","","",""
"2241567","326684","1406","0","1","1","","","","",""
"2241568","326684","1311","0.001","1","1","","","","",""
"2241569","326684","1304","0.001","1","1","","","","",""
"2241570","326684","1306","0.007","1","1","","","","",""
"2241571","326684","1314","0.009","1","1","","","","",""
"2241572","326684","1405","0.03","1","1","","","","",""
"2241573","326684","1316","0.429","1","1","","","","",""
"2241574","326684","1404","0.451","1","1","","","","",""
"2241575","326684","1315","0.91","1","1","","","","",""
"2241576","326684","1277","0.341","1","1","","","","",""
"2241577","326684","1262","0","1","1","","","","",""
"2241578","326684","1335","0","1","1","","","","",""
"2241579","326684","1333","0","1","1","","","","",""
"2241580","326684","1323","0","1","1","","","","",""
"2241581","326684","1276","0","1","1","","","","",""
"2241582","326684","1271","0","1","1","","","","",""
"2241583","326684","1278","0","1","1","","","","",""
"2241584","326684","1305","0","1","1","","","","",""
"2241585","326684","1280","0","1","1","","","","",""
"2241586","326684","1272","0","1","1","","","","",""
