"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"402415","784055","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361770","784056","1","1001","","McDonald's Sausage Biscuit with Egg"
"361771","784056","2","1001","","Hardee's Sausage & Egg Biscuit"
"376428","784056","","999","Fortification identifier code","1"
"386033","784056","","999","WWEIA Category code","3706"
"402416","784056","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361772","784057","1","1001","","Swanson Great Starts Egg, Cheese & Bacon on a Biscuit breakfast sandwich"
"361773","784057","2","1001","","McDonald's Bacon, Egg, & Cheese Biscuit"
"361774","784057","3","1001","","Hardee's Bacon, Egg, & Cheese Biscuit"
"376429","784057","","999","Fortification identifier code","1"
"386034","784057","","999","WWEIA Category code","3706"
"402417","784057","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361775","784058","1","1001","","McDonald's Bacon, Egg, & Cheese McGriddles"
"376430","784058","","999","Fortification identifier code","1"
"386035","784058","","999","WWEIA Category code","3706"
"402418","784058","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361776","784059","1","1001","","Burger King"
"361777","784059","2","1001","","Dunkin' Donuts Breakfast Sandwich"
"361778","784059","3","1001","","Dunkin' Donuts English Muffin Bacon and Cheddar Omwich"
"376431","784059","","999","Fortification identifier code","1"
"386036","784059","","999","WWEIA Category code","3706"
"402419","784059","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361779","784060","1","1001","","Dunkin' Donuts Bacon Cheddar Omwich"
"361780","784060","2","1001","","bagel sandwich with bacon, egg and cheese"
"376432","784060","","999","Fortification identifier code","2"
"386037","784060","","999","WWEIA Category code","3706"
"402420","784060","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361781","784061","1","1001","","Hardee's Bacon & Egg Biscuit"
"376433","784061","","999","Fortification identifier code","1"
"386038","784061","","999","WWEIA Category code","3706"
"402421","784061","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361782","784062","1","1001","","Hardee's Ham & Egg Biscuit"
"361783","784062","2","1001","","Hardee's Country Ham & Egg Biscuit"
"376434","784062","","999","Fortification identifier code","1"
"386039","784062","","999","WWEIA Category code","3706"
"402422","784062","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361784","784063","1","1001","","McDonald's Spanish Omelet breakfast sandwich"
"376435","784063","","999","Fortification identifier code","1"
"386040","784063","","999","WWEIA Category code","3706"
"402423","784063","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"361785","784064","1","1001","","Hardee's Steak & Egg Biscuit"
"376436","784064","","999","Fortification identifier code","2a"
"386041","784064","","999","WWEIA Category code","3706"
"402424","784064","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"376437","784065","","999","Fortification identifier code","2a"
"386042","784065","","999","WWEIA Category code","3706"
"402425","784065","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"376438","784066","","999","Fortification identifier code","2"
"386043","784066","","999","WWEIA Category code","3706"
"402426","784066","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"376439","784067","","999","Fortification identifier code","2"
"386044","784067","","999","WWEIA Category code","3706"
"402427","784067","","999","WWEIA Category description","Egg/breakfast sandwiches (single code)"
"386045","784068","","999","WWEIA Category code","3802"
"402428","784068","","999","WWEIA Category description","Soups"
"361786","784069","1","1001","","Sopa de ajo"
"373907","784069","","1002","","Moisture change: -16.0%"
"376440","784069","","999","Fortification identifier code","2"
"386046","784069","","999","WWEIA Category code","3802"
"402429","784069","","999","WWEIA Category description","Soups"
"362245","784317","1","1001","","bean thread, cellophane, glass, or crystal noodles"
"386294","784317","","999","WWEIA Category code","4004"
"402677","784317","","999","WWEIA Category description","Pasta, noodles, cooked grains"
"362248","784321","1","1001","","Navy bean soup"
"386298","784321","","999","WWEIA Category code","3802"
"402681","784321","","999","WWEIA Category description","Soups"
"362249","784322","1","1001","","bean with pork soup"
"386299","784322","","999","WWEIA Category code","3802"
"402682","784322","","999","WWEIA Category description","Soups"
"386300","784323","","999","WWEIA Category code","3802"
"402683","784323","","999","WWEIA Category description","Soups"
"386301","784324","","999","WWEIA Category code","3802"
"402684","784324","","999","WWEIA Category description","Soups"
"362250","784325","1","1001","","bean curd soup"
"362251","784325","2","1001","","tofu soup"
"386302","784325","","999","WWEIA Category code","3802"
"402685","784325","","999","WWEIA Category description","Soups"
"386303","784326","","999","WWEIA Category code","3802"
"402686","784326","","999","WWEIA Category description","Soups"
"362252","784327","2","1001","","Pasta e Fagioli, NFS"
"362253","784327","3","1001","","Pasta e Fagioli with or without meat"
"362254","784327","4","1001","","bean and rice soup"
"376494","784327","","999","Fortification identifier code","2"
"386304","784327","","999","WWEIA Category code","3802"
"402687","784327","","999","WWEIA Category description","Soups"
"386305","784328","","999","WWEIA Category code","3802"
"402688","784328","","999","WWEIA Category description","Soups"
"362255","784329","2","1001","","Campbell's chunky style"
"362256","784329","3","1001","","bean soup with pork or bacon, chunky style"
"386306","784329","","999","WWEIA Category code","3802"
"402689","784329","","999","WWEIA Category description","Soups"
"362257","784330","1","1001","","15-bean soup"
"386307","784330","","999","WWEIA Category code","3802"
"402690","784330","","999","WWEIA Category description","Soups"
"386308","784331","","999","WWEIA Category code","3802"
"402691","784331","","999","WWEIA Category description","Soups"
"362258","784332","1","1001","","Healthy Choice Bean and Ham Soup"
"386309","784332","","999","WWEIA Category code","3802"
"402692","784332","","999","WWEIA Category description","Soups"
"362259","784333","1","1001","","bean with bacon or pork soup, home recipe"
"386310","784333","","999","WWEIA Category code","3802"
"402693","784333","","999","WWEIA Category description","Soups"
"362260","784334","1","1001","","caldo de habichuelas coloradas"
"386311","784334","","999","WWEIA Category code","3802"
"402694","784334","","999","WWEIA Category description","Soups"
"386312","784335","","999","WWEIA Category code","3802"
"402695","784335","","999","WWEIA Category description","Soups"
"386313","784336","","999","WWEIA Category code","3802"
"402696","784336","","999","WWEIA Category description","Soups"
"386314","784337","","999","WWEIA Category code","3802"
"402697","784337","","999","WWEIA Category description","Soups"
"362261","784338","1","1001","","pea soup, NFS"
"362262","784338","2","1001","","pea soup, prepared with water"
"386315","784338","","999","WWEIA Category code","3802"
"402698","784338","","999","WWEIA Category description","Soups"
"362263","784339","2","1001","","Progresso 99% Fat Free Split Pea Soup"
"386316","784339","","999","WWEIA Category code","3802"
"402699","784339","","999","WWEIA Category description","Soups"
"362264","784340","1","1001","","Campbell's Healthy Request Split Pea with Ham Soup"
"386317","784340","","999","WWEIA Category code","3802"
"402700","784340","","999","WWEIA Category description","Soups"
"386318","784341","","999","WWEIA Category code","3802"
"402701","784341","","999","WWEIA Category description","Soups"
"376512","784426","","999","Fortification identifier code","2"
"386403","784426","","999","WWEIA Category code","3722"
"402786","784426","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362412","784427","1","1001","","NS as to type of peanut butter"
"362413","784427","2","1001","","other bread such as potato, Italian, and rye"
"362414","784427","3","1001","","bread, NFS"
"376513","784427","","999","Fortification identifier code","2"
"386404","784427","","999","WWEIA Category code","3722"
"402787","784427","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362415","784428","1","1001","","NS as to type of peanut butter"
"376514","784428","","999","Fortification identifier code","2"
"386405","784428","","999","WWEIA Category code","3722"
"402788","784428","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362416","784429","1","1001","","NS as to type of peanut butter"
"362417","784429","2","1001","","whole grain bread"
"362418","784429","3","1001","","multigrain bread"
"376515","784429","","999","Fortification identifier code","2"
"386406","784429","","999","WWEIA Category code","3722"
"402789","784429","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362419","784430","1","1001","","other bread such as potato, Italian, and rye"
"362420","784430","2","1001","","bread, NFS"
"376516","784430","","999","Fortification identifier code","2"
"386407","784430","","999","WWEIA Category code","3722"
"402790","784430","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"376517","784431","","999","Fortification identifier code","2"
"386408","784431","","999","WWEIA Category code","3722"
"402791","784431","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362421","784432","1","1001","","whole grain bread"
"362422","784432","2","1001","","multigrain bread"
"376518","784432","","999","Fortification identifier code","2"
"386409","784432","","999","WWEIA Category code","3722"
"402792","784432","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"376519","784433","","999","Fortification identifier code","2"
"386410","784433","","999","WWEIA Category code","3722"
"402793","784433","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362423","784434","1","1001","","NS to type of peanut butter"
"362424","784434","2","1001","","jam, marmalade, preserve, honey, fruit butter, fruit paste"
"362425","784434","3","1001","","all flavors"
"362426","784434","4","1001","","NS as to type of jelly"
"362427","784434","5","1001","","other bread such as potato, Italian, and rye"
"362428","784434","6","1001","","bread, NFS"
"376520","784434","","999","Fortification identifier code","2"
"386411","784434","","999","WWEIA Category code","3722"
"402794","784434","","999","WWEIA Category description","Peanut butter and jelly sanwiches (single code)"
"362429","784435","1","1001","","NS to type of peanut butter"
"362430","784435","2","1001","","jam, marmalade, preserve, honey, fruit butter, fruit paste"
